id,song title,album title,artist,acousticness,danceability,duration (ms),energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time signature,valence,album id,release date
7klqcDdyk3laSiOtxNrygB,Where Are You Christmas?,Christmas Is Here!,Pentatonix,0.355,0.254,210533.0,0.318,0.0,10,0.109,-6.992,1,0.0312,114.636,4,0.2,6thZNGX8hUVSjUrqJgPB9b,2018-11-29
0XW5zHrE343KXQ0cwIN2VZ,Jingle Bells (with Orchestra),Christmas Is Here!,Pentatonix,0.337,0.487,114307.0,0.706,0.0,2,0.128,-4.446,1,0.0765,92.291,3,0.634,6thZNGX8hUVSjUrqJgPB9b,2018-11-29
6U7oTDviSoXWM1yvHoYDG3,Here We Come a-Caroling / We Wish You a Merry Christmas,The Classic Christmas Album,Perry Como,0.981,0.583,95773.0,0.158,0.0,5,0.169,-14.649,0,0.072,95.195,3,0.759,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
5KMun6paSlHbeejlmQI279,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),The Classic Christmas Album,Perry Como,0.738,0.769,154973.0,0.307,0.0,7,0.185,-10.457,1,0.0559,111.873,4,0.702,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
4fh3vQKUQFOsPqAcoLBa8r,There Is No Christmas Like a Home Christmas,The Classic Christmas Album,Perry Como,0.948,0.278,195093.0,0.159,0.00251,0,0.326,-14.912,1,0.0312,97.903,4,0.302,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
6EfjXIrsuPNq2qArZk0pHv,God Rest Ye Merry Gentlemen - 1953 Version,The Classic Christmas Album,Perry Como,0.941,0.35,211867.0,0.179,0.0,3,0.239,-11.348,0,0.0322,103.598,3,0.366,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
2gf9vZGhvefKjbgu2tFQ1g,The Christmas Song (Merry Christmas to You) - 1953 Version,The Classic Christmas Album,Perry Como,0.934,0.312,214080.0,0.177,0.00193,1,0.131,-14.927,1,0.0378,115.498,3,0.156,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
5slOA1Ct1YefBtaOuetxNU,(There's No Place Like) Home for the Holidays - 1954 Version,The Classic Christmas Album,Perry Como,0.901,0.703,170880.0,0.272,0.0,0,0.152,-8.691,1,0.0308,78.494,4,0.691,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
3sK4opHPEI89eW4sLU0zjC,O Holy Night (Cantique de Noel) - 1959 Version,The Classic Christmas Album,Perry Como,0.979,0.217,180893.0,0.11,0.000289,11,0.104,-16.114,1,0.0314,88.495,3,0.214,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
6cYG1rjjXgTqgXeBDtcsK3,Winter Wonderland - 1959 Version,The Classic Christmas Album,Perry Como,0.972,0.441,205360.0,0.138,0.00304,0,0.179,-16.552,1,0.0343,92.967,5,0.296,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
2ad1RGy9pY21NQ2QqRtv2t,"Silver Bells - From ""The Lemon Drop Kid""",The Classic Christmas Album,Perry Como,0.793,0.484,146027.0,0.364,0.0,9,0.0879,-13.281,1,0.03,121.878,3,0.816,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
33HQTqn9cnpAoOfXytM6YF,The Little Drummer Boy,The Classic Christmas Album,Perry Como,0.78,0.415,215147.0,0.0842,0.00787,4,0.0587,-18.607,1,0.0338,106.512,4,0.129,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
3hT1HVLgelPlqhSAUDjGYB,Christmas Dream,The Classic Christmas Album,Perry Como,0.852,0.507,166773.0,0.22,0.000117,10,0.0705,-17.005,1,0.0366,184.123,4,0.862,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
2pjkWbcg51mxKXaqTe5SV3,Have Yourself a Merry Little Christmas,The Classic Christmas Album,Perry Como,0.68,0.442,167173.0,0.389,0.0,10,0.134,-13.3,1,0.0307,112.103,4,0.685,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
0m2Vmi0mGkP7yIOouXsRu9,White Christmas - 1959 Version,The Classic Christmas Album,Perry Como,0.975,0.269,190653.0,0.121,0.000534,11,0.0955,-17.713,1,0.0329,98.096,4,0.192,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
0JFdspIrCS0vBzDHYq2RiS,The Story of the First Christmas - 1959 Version,The Classic Christmas Album,Perry Como,0.939,0.336,600373.0,0.164,6.67e-06,5,0.167,-16.679,1,0.0525,89.534,3,0.246,4rBIMMvhMZMa3Q0X4LRYQi,2014-10-07
25leEEaz1gIpp7o21Fqyjo,Here Comes Santa Claus (Right Down Santa Claus Lane),Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.799,0.834,150267.0,0.372,0.0,1,0.275,-11.99,1,0.0358,96.628,4,0.976,3BPDSjoJlho8oiUPUNrShM,1947
1dtIaSlyrLI04sqYa8nLyN,Rudolph the Red-Nosed Reindeer,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.883,0.632,186733.0,0.159,0.0,8,0.222,-14.056,1,0.0492,142.11,4,0.644,3BPDSjoJlho8oiUPUNrShM,1947
0wodafeDh5hCnDDUdnOJBP,He's A Chubby Little Fellow,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.972,0.648,172093.0,0.289,0.0,10,0.345,-13.681,1,0.0726,162.567,4,0.737,3BPDSjoJlho8oiUPUNrShM,1947
5Xxn6M03hmthqrKFr0Zx8r,"Santa, Santa, Santa",Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.715,0.596,156827.0,0.328,0.0,10,0.0835,-12.766,1,0.0478,181.882,4,0.955,3BPDSjoJlho8oiUPUNrShM,1947
3xU6V29xffRRWTIO8N66wV,If It Doesn't Snow On Christmas Day,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.821,0.602,162827.0,0.234,0.0,5,0.119,-13.203,1,0.0535,175.716,4,0.701,3BPDSjoJlho8oiUPUNrShM,1947
7BBO3wvkkMvzrKKV1r0Lev,When Santa Claus Gets Your Letter,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.869,0.557,168373.0,0.282,0.0,10,0.342,-12.096,1,0.0366,166.174,4,0.919,3BPDSjoJlho8oiUPUNrShM,1947
3i8j2dKXChkErfi8jsDDuH,Frosty the Snowman - 78rpm Version,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.848,0.628,173493.0,0.241,0.0,8,0.0523,-11.133,1,0.0411,172.127,4,0.963,3BPDSjoJlho8oiUPUNrShM,1947
7e2uGyRULGE43zolDDWhU2,The Night Before Christmas Song,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.953,0.524,168027.0,0.184,0.0,9,0.176,-13.08,1,0.0364,144.765,3,0.447,3BPDSjoJlho8oiUPUNrShM,1947
2I67n7YhSJMHtDkUa5U21t,"The Night Before Christmas (In Texas, That Is)",Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.964,0.649,160840.0,0.108,0.0,3,0.365,-13.571,1,0.0432,74.745,3,0.697,3BPDSjoJlho8oiUPUNrShM,1947
3fRdpmfShWQdQIu9dDpESG,Where Did My Snowman Go?,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.894,0.554,148773.0,0.257,0.0,1,0.766,-12.306,1,0.0462,166.925,4,0.829,3BPDSjoJlho8oiUPUNrShM,1947
4pW7VJfwhwvs4ApdNSP6xP,I Wish My Mom Would Marry Santa Claus,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.937,0.575,158093.0,0.144,0.0,5,0.368,-13.837,1,0.0852,124.644,5,0.576,3BPDSjoJlho8oiUPUNrShM,1947
638fWdlVL9cI3UfaxV6Jn1,Sleigh Bells - Single Version,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.869,0.562,139840.0,0.234,0.0,0,0.408,-11.747,0,0.0404,177.225,4,0.896,3BPDSjoJlho8oiUPUNrShM,1947
2HFQUWRuqDb3TrKms0GYOe,'Round 'Round The Christmas Tree,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.575,0.776,128267.0,0.29,0.0,3,0.128,-12.57,1,0.0293,96.079,4,0.963,3BPDSjoJlho8oiUPUNrShM,1947
1RVZJAGJaRerkvrcQ5sTLQ,Merry Christmas Waltz,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.841,0.461,151173.0,0.181,0.0,5,0.165,-11.925,1,0.03,102.651,3,0.509,3BPDSjoJlho8oiUPUNrShM,1947
7xXTi9qieJRBZQsyX7pJhQ,Everyone's a Child at Christmas - Single Version,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.793,0.541,135773.0,0.273,0.0,10,0.368,-12.68,1,0.0259,90.649,4,0.74,3BPDSjoJlho8oiUPUNrShM,1947
1lbVw9WuSPoWdx79V4GIxH,You Can See Old Santa Claus (When You Find Him In Your Heart) - 78rpm Version,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.886,0.597,126507.0,0.259,0.0,1,0.438,-12.612,1,0.0285,82.286,3,0.806,3BPDSjoJlho8oiUPUNrShM,1947
2o1JZ6SariF0GOGkvPi8GC,Santa Claus Is Comin' To Town,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.892,0.501,160333.0,0.338,0.0,10,0.1,-11.304,1,0.0503,181.058,4,0.816,3BPDSjoJlho8oiUPUNrShM,1947
4alUHNz5SiX3h4ML2ZebSp,Up On The Housetop (Ho Ho Ho) - 78rpm Version,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry,0.928,0.741,169533.0,0.19,0.0,1,0.117,-11.686,1,0.0729,159.865,4,0.954,3BPDSjoJlho8oiUPUNrShM,1947
4kZqBZ1cihUH8SoBZ3PBrd,"O Come, All Ye Faithful",A Pentatonix Christmas,Pentatonix,0.131,0.711,215933.0,0.602,0.0,7,0.0633,-5.698,1,0.0691,110.947,4,0.823,3sId8sOH47yqOWopzbEtJn,2017-12-06
02ibK22WhjAVzKBm7da7lm,God Rest Ye Merry Gentlemen,A Pentatonix Christmas,Pentatonix,0.766,0.754,149680.0,0.4,0.0,1,0.196,-8.832,0,0.0579,135.945,4,0.693,3sId8sOH47yqOWopzbEtJn,2017-12-06
202w6yRrlrdXBOUCfuzfKa,White Christmas (feat. The Manhattan Transfer),A Pentatonix Christmas,Pentatonix,0.366,0.406,199000.0,0.419,0.0,0,0.0873,-6.868,1,0.0373,149.004,4,0.516,3sId8sOH47yqOWopzbEtJn,2017-12-06
5P5rUzjpgTkZeQbr0CVdsZ,I'll Be Home For Christmas,A Pentatonix Christmas,Pentatonix,0.103,0.602,207560.0,0.493,0.0,8,0.119,-6.907,1,0.0308,112.979,3,0.487,3sId8sOH47yqOWopzbEtJn,2017-12-06
6k0XA5TEtAaWccA3NniAlh,Up On The Housetop,A Pentatonix Christmas,Pentatonix,0.0474,0.863,134907.0,0.642,0.0,8,0.0711,-5.424,0,0.0693,101.988,4,0.952,3sId8sOH47yqOWopzbEtJn,2017-12-06
3SEe84z5jLIkp1bMZ3Tzav,The Christmas Sing-Along,A Pentatonix Christmas,Pentatonix,0.105,0.719,197373.0,0.662,0.0,10,0.0785,-5.764,1,0.0408,96.934,4,0.499,3sId8sOH47yqOWopzbEtJn,2017-12-06
64G40fpdMQE95CSIJx9Qr1,Coventry Carol,A Pentatonix Christmas,Pentatonix,0.378,0.388,182387.0,0.331,1.07e-05,5,0.122,-10.131,0,0.0291,103.852,3,0.225,3sId8sOH47yqOWopzbEtJn,2017-12-06
0HZk0QsXPhMNAWNDR3rYE8,Hallelujah,A Pentatonix Christmas,Pentatonix,0.47,0.364,268960.0,0.378,0.0,7,0.339,-7.381,0,0.0331,89.918,3,0.366,3sId8sOH47yqOWopzbEtJn,2017-12-06
7GZ4WYixf0D6DWvvi60yTM,Coldest Winter,A Pentatonix Christmas,Pentatonix,0.143,0.302,148160.0,0.377,0.0,3,0.104,-7.606,0,0.0889,83.215,5,0.237,3sId8sOH47yqOWopzbEtJn,2017-12-06
3TBiDIgowqySAT34uJ01nf,Good To Be Bad,A Pentatonix Christmas,Pentatonix,0.0576,0.696,127267.0,0.485,0.0,6,0.183,-6.539,1,0.051,142.891,4,0.518,3sId8sOH47yqOWopzbEtJn,2017-12-06
6crJeVAyChFwjdI6oo0lwm,"Merry Christmas, Happy Holidays",A Pentatonix Christmas,Pentatonix,0.0287,0.588,236267.0,0.743,0.0,0,0.132,-6.482,1,0.099,104.97,4,0.606,3sId8sOH47yqOWopzbEtJn,2017-12-06
0Bponh4wbYKzf9k3AeIdF7,Deck The Halls,A Pentatonix Christmas,Pentatonix,0.198,0.691,166733.0,0.622,0.0,11,0.176,-6.862,0,0.0381,121.97,4,0.955,3sId8sOH47yqOWopzbEtJn,2017-12-06
63Mp0wBST8VB5L3DndlETi,How Great Thou Art (feat. Jennifer Hudson),A Pentatonix Christmas,Pentatonix,0.633,0.325,249173.0,0.486,0.0,8,0.108,-6.135,1,0.0387,106.427,4,0.263,3sId8sOH47yqOWopzbEtJn,2017-12-06
2z2omTQdYEj5Jzc0494lBy,Away In A Manger,A Pentatonix Christmas,Pentatonix,0.618,0.595,184680.0,0.29,0.0,4,0.326,-9.502,1,0.0396,122.9,4,0.649,3sId8sOH47yqOWopzbEtJn,2017-12-06
541mKUH89gViH3rPkSDecP,Let It Snow! Let It Snow! Let It Snow!,A Pentatonix Christmas,Pentatonix,0.0415,0.674,120907.0,0.578,0.0,6,0.102,-6.888,1,0.114,91.988,4,0.957,3sId8sOH47yqOWopzbEtJn,2017-12-06
5PBW95QqIuwhVqaKghBYPx,Hallelujah (feat. The String Mob),A Pentatonix Christmas,Pentatonix,0.153,0.157,270893.0,0.32,3.97e-05,7,0.148,-8.59,0,0.0342,66.1,4,0.359,3sId8sOH47yqOWopzbEtJn,2017-12-06
1ldCtT97jthEpBohdsVwL1,Joy to the World,Classic Christmas Album,Andy Williams,0.904,0.292,168133.0,0.338,0.0398,3,0.121,-12.163,1,0.0277,85.582,4,0.299,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
21Vq4EOzMUY7DkQiWqeryR,Let It Snow! Let It Snow! Let It Snow!,Classic Christmas Album,Andy Williams,0.69,0.387,135733.0,0.35,0.0,0,0.445,-10.781,1,0.032,110.561,4,0.507,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
33HaXGEwa558GsjBnxpxYm,The Christmas Song (Chestnuts Roasting On an Open Fire),Classic Christmas Album,Andy Williams,0.854,0.171,152547.0,0.311,4.9e-06,8,0.108,-11.369,1,0.0351,72.793,5,0.173,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
3RKhaxNhY7hDxBDuPPIhBl,Winter Wonderland,Classic Christmas Album,Andy Williams,0.784,0.512,128987.0,0.432,0.0,10,0.334,-9.777,1,0.0323,110.269,4,0.611,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
3PKrmooSXFzYrWJL6QzW2m,"Silent Night, Holy Night",Classic Christmas Album,Andy Williams,0.924,0.215,136013.0,0.167,0.0162,10,0.109,-16.135,1,0.031,91.699,1,0.222,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
4FsVl14iWyTlAXwK6eSW99,O Little Town of Bethlehem,Classic Christmas Album,Andy Williams,0.907,0.177,148227.0,0.243,1.63e-05,7,0.145,-13.306,1,0.0304,153.055,4,0.109,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
4XfXZ3qC4XdV7pWRRqm2Ct,Have Yourself a Merry Little Christmas,Classic Christmas Album,Andy Williams,0.749,0.259,203213.0,0.315,0.0,10,0.116,-11.558,1,0.0304,79.929,4,0.243,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
6W3JYSS6k8W52i1ZMkUwzT,The Little Drummer Boy,Classic Christmas Album,Andy Williams,0.73,0.684,135053.0,0.338,1.69e-05,5,0.157,-13.921,1,0.0275,75.421,4,0.483,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
0bPjaPz23mZTzxsPC3Yazf,What Child Is This?,Classic Christmas Album,Andy Williams,0.887,0.239,147560.0,0.292,8.17e-05,6,0.0958,-13.626,0,0.0334,105.692,3,0.307,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
2u1R5dmE3iDK1ZEqxfNYAS,Silver Bells,Classic Christmas Album,Andy Williams,0.708,0.335,187760.0,0.314,0.0,10,0.169,-11.508,1,0.0281,95.918,3,0.476,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
0NsdxAnTze0t6N2NxXnDWb,Kay Thompson's Jingle Bells,Classic Christmas Album,Andy Williams,0.779,0.475,124027.0,0.634,0.0,10,0.2,-11.247,1,0.0505,149.261,4,0.907,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
2GbC25NbrzTy0BOjMJvgn4,Angels We Have Heard on High,Classic Christmas Album,Andy Williams,0.887,0.147,148640.0,0.315,0.000289,7,0.104,-12.412,1,0.0308,174.804,4,0.221,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
2lB6MsT3cULcMsEnKCT6AE,My Favorite Things,Classic Christmas Album,Andy Williams,0.692,0.292,145147.0,0.329,0.0,4,0.16,-11.092,0,0.0323,139.789,3,0.356,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
6MgDYSh6H7y9aFAtjWMexs,O Holy Night,Classic Christmas Album,Andy Williams,0.968,0.185,202547.0,0.185,1.54e-05,0,0.108,-12.902,1,0.0315,83.582,4,0.137,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
5oe7suR56ak8QbwbRmV4zr,Ave Maria,Classic Christmas Album,Andy Williams,0.958,0.102,294773.0,0.216,0.109,8,0.12,-16.551,1,0.0431,75.514,3,0.0684,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
5RPVSzZW6R0pUza8Hs2sC7,It's the Most Wonderful Time of the Year,Classic Christmas Album,Andy Williams,0.838,0.232,151520.0,0.557,1.12e-06,2,0.112,-10.361,1,0.0406,201.118,3,0.631,1V0QZHpLMJd9b4EBLAarX1,2013-09-27
1Ouddr47W1oaAhj2ER32kq,Opening Station,Egypt Station,Paul McCartney,0.961,0.19,41909.0,0.286,0.991,0,0.194,-27.881,0,0.114,86.749,4,0.116,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
2i04VnXg1v18K0dw7DqOt1,I Don't Know,Egypt Station,Paul McCartney,0.424,0.72,266943.0,0.546,0.00857,10,0.0942,-9.21,1,0.0343,80.963,4,0.214,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
4s5yT9UpT01SQosyMM777r,Come On To Me,Egypt Station,Paul McCartney,0.0387,0.676,250548.0,0.879,0.0,0,0.142,-3.29,1,0.0278,93.29,4,0.71,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
5ct5gaiaobb1p9JmWluGFw,Happy With You,Egypt Station,Paul McCartney,0.424,0.452,214112.0,0.718,0.000959,2,0.109,-10.422,1,0.0615,174.486,4,0.277,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
1yxJyuOyBzOXbGDAZtT7BD,Who Cares,Egypt Station,Paul McCartney,0.0482,0.765,193233.0,0.757,0.0976,1,0.135,-7.561,0,0.0361,128.027,4,0.401,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
3Qj39daVgJxbJ6NYRFehMg,Fuh You,Egypt Station,Paul McCartney,0.0071,0.59,203719.0,0.781,0.0,0,0.191,-5.42,1,0.0299,88.022,4,0.656,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
2y6mh0Q1gZC7BKThkY92bh,Confidante,Egypt Station,Paul McCartney,0.598,0.598,184679.0,0.456,0.0,2,0.187,-9.544,1,0.0284,116.954,4,0.461,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
6RQ1fA92rn0HmMBpOsdxBp,People Want Peace,Egypt Station,Paul McCartney,0.0234,0.539,179027.0,0.622,0.0,0,0.199,-7.5,1,0.0291,171.976,4,0.431,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
4aTgGkgMEHbGjwuoaSAT2D,Hand In Hand,Egypt Station,Paul McCartney,0.877,0.468,155274.0,0.365,0.0146,6,0.112,-10.377,0,0.0324,134.312,4,0.344,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
7DUTYJGWHalTp97kFDmU64,Dominoes,Egypt Station,Paul McCartney,0.149,0.727,302219.0,0.693,0.00191,0,0.156,-6.008,1,0.0241,100.978,4,0.671,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
0U6h6BIv3HKpkp3ZKH9wCk,Back In Brazil,Egypt Station,Paul McCartney,0.225,0.666,200902.0,0.786,0.000218,10,0.0988,-8.573,1,0.0896,178.038,4,0.459,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
1dOioyTkknRYIjRlTtN8R5,Do It Now,Egypt Station,Paul McCartney,0.32,0.509,197279.0,0.359,1.75e-05,7,0.0937,-9.473,1,0.0236,76.949,3,0.166,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
34BHTLq76CXo1lXYvq072n,Caesar Rock,Egypt Station,Paul McCartney,0.0032,0.718,209153.0,0.794,1.48e-05,4,0.107,-5.006,1,0.0338,99.998,4,0.753,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
0awvW9Pcq2skIqVOUdk5wX,Despite Repeated Warnings,Egypt Station,Paul McCartney,0.0133,0.345,417832.0,0.589,0.000156,0,0.333,-5.884,1,0.036,72.005,4,0.226,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
6Vr0hVLisVd3RrVOiiL6ly,Station II,Egypt Station,Paul McCartney,0.956,0.15,46603.0,0.532,0.961,0,0.702,-22.583,0,0.278,93.613,1,0.251,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
19bzCjckArU2NZs9Ue3Dc2,Hunt You Down/Naked/C-Link,Egypt Station,Paul McCartney,0.0598,0.481,382717.0,0.653,0.011,0,0.161,-4.668,1,0.0377,130.884,4,0.349,3uLrSFrNqa8CULSIU7e9v5,2018-09-07
18RNfkFHwUfgYTfuuPYMor,Overture And A Holly Jolly Christmas,Rudolph The Red-Nosed Reindeer,Burl Ives,0.92,0.362,148333.0,0.198,0.000106,3,0.228,-15.246,1,0.0314,93.794,4,0.331,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
0UsjzB56qfLhxD9mEAscJP,Jingle Jingle Jingle,Rudolph The Red-Nosed Reindeer,Burl Ives,0.752,0.6,77000.0,0.494,0.0,5,0.374,-13.349,0,0.0348,96.964,4,0.969,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
45H3QvY1gE5f0b22YVii95,We Are Santa's Elves,Rudolph The Red-Nosed Reindeer,Burl Ives,0.922,0.616,96867.0,0.333,0.0,3,0.916,-12.764,1,0.0362,95.035,4,0.87,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
6eE9cM5ycPL5VXigz4fmj9,There's Always Tomorrow,Rudolph The Red-Nosed Reindeer,Burl Ives,0.956,0.241,111000.0,0.246,6.4e-06,0,0.17,-15.37,1,0.0336,103.546,4,0.384,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
66adQmwm3TP5B7pYcSge4v,We're A Couple Of Misfits,Rudolph The Red-Nosed Reindeer,Burl Ives,0.844,0.718,84400.0,0.425,0.0,2,0.0363,-13.31,1,0.0847,108.296,4,0.952,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
5EmYSWE2LpTd4hXxPYdbSf,Silver And Gold,Rudolph The Red-Nosed Reindeer,Burl Ives,0.881,0.261,106600.0,0.234,0.000346,7,0.29,-15.519,1,0.0371,132.99,3,0.208,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
0OKU0wlMc2MpYw6y6OXtaS,The Most Wonderful Day Of The Year,Rudolph The Red-Nosed Reindeer,Burl Ives,0.968,0.33,145160.0,0.308,1.03e-05,7,0.0881,-12.986,0,0.0434,189.276,3,0.513,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
7MOBQpfxrtjPu5hYT21yaG,A Holly Jolly Christmas,Rudolph The Red-Nosed Reindeer,Burl Ives,0.701,0.57,82800.0,0.395,0.0,0,0.101,-11.429,1,0.0304,92.802,4,0.739,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
2Ij8kq1eUgrmYD5pHGnQNO,Rudolph The Red-Nosed Reindeer - Finale / Soundtrack Version,Rudolph The Red-Nosed Reindeer,Burl Ives,0.817,0.577,82773.0,0.297,0.0,0,0.354,-13.11,1,0.0335,90.0,4,0.883,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
7ExLyQM6ffBZl23WYn9EnZ,Christmas Medley: The Night Before Christmas Song / A Merry Merry Christmas / When Santa Clause Gets Your Letter,Rudolph The Red-Nosed Reindeer,Burl Ives,0.425,0.381,201667.0,0.203,0.681,5,0.0866,-16.003,1,0.0388,184.917,3,0.723,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
0fPcSYCP16Xu29nQXYvho7,Rudolph The Red-Nosed Reindeer - Instrumental,Rudolph The Red-Nosed Reindeer,Burl Ives,0.651,0.6,114293.0,0.252,0.691,7,0.126,-14.284,1,0.039,101.179,4,0.724,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
4t9d1NzaCd5yuGRuA8Wmk5,There's Always Tomorrow - Instrumental,Rudolph The Red-Nosed Reindeer,Burl Ives,0.339,0.217,146707.0,0.16,0.863,2,0.156,-15.836,1,0.0344,93.292,3,0.245,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
5CT0muy9yvAhRNmQCvnpm9,Jingle Jingle Jingle - Instrumental,Rudolph The Red-Nosed Reindeer,Burl Ives,0.625,0.643,134533.0,0.3,0.241,0,0.0556,-14.347,1,0.0275,96.933,4,0.689,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
0fXQ8XzxfzhpbaYOcf0kOT,We're A Couple Of Misfits - Instrumental,Rudolph The Red-Nosed Reindeer,Burl Ives,0.41,0.74,82960.0,0.264,0.919,7,0.116,-17.107,1,0.0621,116.355,4,0.745,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
7wePOhr4mJUtQVk0ENRibc,Silver And Gold - Instrumental,Rudolph The Red-Nosed Reindeer,Burl Ives,0.525,0.337,146840.0,0.125,0.586,1,0.338,-19.341,1,0.0346,101.259,3,0.142,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
0sx6UP9mq6BJE3tXHOQdhR,We Are Santa's Elves - Instrumental,Rudolph The Red-Nosed Reindeer,Burl Ives,0.332,0.781,73133.0,0.233,0.892,7,0.0452,-16.305,1,0.0373,98.776,4,0.963,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
20kR9TsywOPljH2N1qAFDn,The Most Wonderful Day Of The Year - Instrumental,Rudolph The Red-Nosed Reindeer,Burl Ives,0.683,0.269,146493.0,0.103,0.882,0,0.0596,-18.965,1,0.0331,193.476,3,0.256,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
2OiEVnZfKw8YWGxNInz06f,A Holly Jolly Christmas - Instrumental,Rudolph The Red-Nosed Reindeer,Burl Ives,0.494,0.562,95573.0,0.268,0.779,7,0.0638,-14.728,1,0.0966,199.994,4,0.87,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
37KuGj3K09csu7ZoJmpyIq,I Heard The Bells On Christmas Day - Instrumental,Rudolph The Red-Nosed Reindeer,Burl Ives,0.839,0.201,104000.0,0.0551,0.995,5,0.289,-15.43,1,0.0368,85.325,3,0.0613,1LAGbpQJIl1vUhpGmmnSUd,1965-01-01
